date,asset_downloads,sha512sum_downloads
2025-10-25,10942,1127
2025-10-26,10942,1127
2025-10-27,10943,1128
2025-10-28,10960,1144
2025-10-29,10981,1165
2025-10-30,10988,1172
2025-10-31,10990,1172
2025-11-01,10990,1172
2025-11-02,10991,1173
2025-11-03,10998,1179
2025-11-04,10998,1179
2025-11-05,10998,1179
2025-11-06,10998,1179
2025-11-07,10998,1179
2025-11-08,10998,1179
2025-11-09,10999,1179
2025-11-10,10999,1179
2025-11-11,10999,1179
2025-11-12,10999,1179
2025-11-13,10999,1179
2025-11-14,10999,1179
2025-11-15,10999,1179
2025-11-16,11001,1179
2025-11-17,11001,1179
2025-11-18,11001,1179
2025-11-19,11003,1179
2025-11-20,11003,1179
2025-11-21,11003,1179
2025-11-22,11003,1179
2025-11-23,11003,1179
2025-11-24,11003,1179
2025-11-25,11003,1179
2025-11-26,11003,1179
2025-11-27,11004,1179
2025-11-28,11004,1179
2025-11-29,11004,1179
2025-11-30,11004,1179
2025-12-01,11004,1179
2025-12-02,11004,1179
2025-12-03,11004,1179
2025-12-04,11004,1179
2025-12-05,11005,1179
2025-12-06,11005,1179
2025-12-07,11005,1179
2025-12-08,11005,1179
2025-12-09,11005,1179
2025-12-10,11005,1179
2025-12-11,11005,1179
2025-12-12,11005,1179
2025-12-13,11005,1179
2025-12-14,11005,1179
2025-12-15,11005,1179
2025-12-16,11005,1179
2025-12-17,11005,1179
2025-12-18,11005,1179
2025-12-19,11005,1179
2025-12-20,11005,1179
2025-12-21,11005,1179
2025-12-22,11005,1179
2025-12-23,11005,1179
2025-12-24,11005,1179
2025-12-25,11005,1179
2025-12-26,11005,1179
2025-12-27,11005,1179
2025-12-28,11005,1179
2025-12-29,11005,1179
2025-12-30,11005,1179
2025-12-31,11006,1179
2026-01-01,11006,1179
2026-01-02,11006,1179
2026-01-03,11006,1179
2026-01-04,11006,1179
2026-01-05,11006,1179
2026-01-06,11006,1179
2026-01-07,11008,1180
2026-01-08,11008,1180
2026-01-09,11008,1180
2026-01-10,11008,1180
2026-01-11,11016,1180
2026-01-12,11016,1180
2026-01-13,11016,1180
2026-01-14,11016,1180
2026-01-15,11017,1180
2026-01-16,11021,1180
2026-01-17,11022,1180
2026-01-18,11022,1180
2026-01-19,11022,1180
2026-01-20,11022,1180
2026-01-21,11023,1180
2026-01-22,11024,1180
2026-01-23,11024,1180
2026-01-24,11024,1180
2026-01-25,11024,1180
2026-01-26,11025,1181
2026-01-27,11025,1181
2026-01-28,11025,1181
2026-01-29,11025,1181
2026-01-30,11026,1182
2026-01-31,11026,1182
2026-02-01,11026,1182
2026-02-02,11026,1182
2026-02-03,11027,1183
2026-02-04,11027,1183
2026-02-05,11027,1183
2026-02-06,11027,1183
2026-02-07,11027,1183
2026-02-08,11027,1183
2026-02-09,11027,1183
2026-02-10,11027,1183
2026-02-15,11027,1183
2026-02-16,11027,1183
2026-02-17,11027,1183
2026-02-18,11027,1183
2026-02-19,11027,1183
2026-02-20,11027,1183
2026-02-21,11027,1183
2026-02-22,11027,1183
2026-02-23,11027,1183
2026-02-24,11027,1183
2026-02-25,11027,1183
2026-02-26,11027,1183
2026-02-27,11027,1183
2026-02-28,11027,1183
2026-03-01,11027,1183
2026-03-02,11027,1183
