date,asset_downloads,sha512sum_downloads
2025-10-25,7447,145202
2025-10-26,7447,145202
2025-10-27,7447,145202
2025-10-28,7447,145202
2025-10-29,7447,145202
2025-10-30,7447,145202
2025-10-31,7447,145202
2025-11-01,7447,145202
2025-11-02,7447,145202
2025-11-03,7447,145202
2025-11-04,7447,145202
2025-11-05,7447,145202
2025-11-06,7447,145202
2025-11-07,7447,145202
2025-11-08,7447,145202
2025-11-09,7447,145202
2025-11-10,7447,145202
2025-11-11,7447,145202
2025-11-12,7447,145202
2025-11-13,7447,145202
2025-11-14,7447,145202
2025-11-15,7447,145202
2025-11-16,7447,145202
2025-11-17,7447,145202
2025-11-18,7447,145202
2025-11-19,7447,145202
2025-11-20,7447,145202
2025-11-21,7447,145202
2025-11-22,7447,145202
2025-11-23,7447,145202
2025-11-24,7447,145202
2025-11-25,7447,145202
2025-11-26,7447,145202
2025-11-27,7447,145202
2025-11-28,7447,145202
2025-11-29,7447,145202
2025-11-30,7447,145202
2025-12-01,7447,145202
2025-12-02,7447,145202
2025-12-03,7447,145202
2025-12-04,7447,145202
2025-12-05,7447,145202
2025-12-06,7447,145202
2025-12-07,7447,145202
2025-12-08,7447,145202
2025-12-09,7447,145202
2025-12-10,7447,145202
2025-12-11,7447,145202
2025-12-12,7447,145202
2025-12-13,7447,145202
2025-12-14,7447,145202
2025-12-15,7447,145202
2025-12-16,7447,145202
2025-12-17,7447,145202
2025-12-18,7447,145202
2025-12-19,7447,145202
2025-12-20,7447,145202
2025-12-21,7447,145202
2025-12-22,7447,145202
2025-12-23,7447,145202
2025-12-24,7447,145202
2025-12-25,7447,145202
2025-12-26,7447,145202
2025-12-27,7447,145202
2025-12-28,7447,145202
2025-12-29,7447,145202
2025-12-30,7447,145202
2025-12-31,7447,145202
2026-01-01,7447,145202
2026-01-02,7447,145202
2026-01-03,7447,145202
2026-01-04,7447,145202
2026-01-05,7447,145202
2026-01-06,7447,145202
2026-01-07,7448,145203
2026-01-08,7448,145203
2026-01-09,7448,145203
2026-01-10,7448,145203
2026-01-11,7448,145203
2026-01-12,7448,145203
2026-01-13,7448,145203
2026-01-14,7448,145203
2026-01-15,7448,145203
2026-01-16,7448,145203
2026-01-17,7448,145203
2026-01-18,7448,145203
2026-01-19,7448,145203
2026-01-20,7448,145203
2026-01-21,7448,145203
2026-01-22,7448,145203
2026-01-23,7448,145203
2026-01-24,7448,145203
2026-01-25,7448,145203
2026-01-26,7449,145204
2026-01-27,7449,145204
2026-01-28,7449,145204
2026-01-29,7449,145204
2026-01-30,7450,145205
2026-01-31,7450,145205
2026-02-01,7453,145206
2026-02-02,7453,145206
2026-02-03,7454,145207
2026-02-04,7454,145208
2026-02-05,7454,145208
2026-02-06,7454,145208
2026-02-07,7454,145208
2026-02-08,7454,145208
2026-02-09,7454,145208
2026-02-10,7454,145208
2026-02-15,7454,145208
2026-02-16,7454,145208
2026-02-17,7454,145208
2026-02-18,7454,145208
2026-02-19,7454,145208
2026-02-20,7454,145208
2026-02-21,7454,145208
2026-02-22,7454,145208
2026-02-23,7454,145208
2026-02-24,7454,145208
2026-02-25,7454,145208
2026-02-26,7454,145208
2026-02-27,7454,145208
2026-02-28,7454,145208
2026-03-01,7454,145208
2026-03-02,7454,145208
2026-03-03,7454,145208
2026-03-04,7454,145208
2026-03-05,7454,145208
2026-03-06,7454,145208
2026-03-07,7454,145208
2026-03-08,7454,145208
2026-03-09,7454,145208
2026-03-10,7454,145208
2026-03-11,7454,145208
2026-03-12,7454,145208
2026-03-13,7454,145208
2026-03-14,7454,145208
2026-03-15,7454,145208
2026-03-16,7454,145208
2026-03-17,7454,145208
