date,asset_downloads,sha512sum_downloads
2025-10-25,75536,214
2025-10-26,75539,214
2025-10-27,75546,214
2025-10-28,75551,214
2025-10-29,75555,214
2025-10-30,75563,214
2025-10-31,75575,214
2025-11-01,75579,214
2025-11-02,75581,214
2025-11-03,75591,214
2025-11-04,75595,214
2025-11-05,75599,214
2025-11-06,75605,214
2025-11-07,75613,214
2025-11-08,75613,214
2025-11-09,75620,214
2025-11-10,75631,214
2025-11-11,75638,214
2025-11-12,75650,214
2025-11-13,75652,214
2025-11-14,75654,214
2025-11-15,75654,214
2025-11-16,75659,214
2025-11-17,75666,214
2025-11-18,75674,214
2025-11-19,75679,214
2025-11-20,75685,214
2025-11-21,75688,214
2025-11-22,75688,214
2025-11-23,75691,214
2025-11-24,75695,214
2025-11-25,75705,214
2025-11-26,75709,214
2025-11-27,75711,214
2025-11-28,75713,214
2025-11-29,75713,214
2025-11-30,75715,214
2025-12-01,75731,214
2025-12-02,75734,214
2025-12-03,75737,214
2025-12-04,75739,214
2025-12-05,75743,214
2025-12-06,75743,214
2025-12-07,75744,214
2025-12-08,75747,214
2025-12-09,75750,214
2025-12-10,75756,214
2025-12-11,75764,214
2025-12-12,75765,214
2025-12-13,75772,214
2025-12-14,75775,214
2025-12-15,75783,214
2025-12-16,75787,214
2025-12-17,75794,214
2025-12-18,75797,214
2025-12-19,75799,214
2025-12-20,75799,214
2025-12-21,75800,214
2025-12-22,75807,214
2025-12-23,75814,214
2025-12-24,75816,214
2025-12-25,75818,214
2025-12-26,75818,214
2025-12-27,75818,214
2025-12-28,75818,214
2025-12-29,75823,214
2025-12-30,75826,214
2025-12-31,75826,214
2026-01-01,75829,214
2026-01-02,75833,214
2026-01-03,75834,214
