date,asset_downloads,sha512sum_downloads
2025-10-25,85959,4845641
2025-10-26,85965,4845772
2025-10-27,85968,4845901
2025-10-28,85972,4845927
2025-10-29,85975,4845943
2025-10-30,85978,4845990
2025-10-31,85982,4846031
2025-11-01,85985,4846053
2025-11-02,85988,4846113
2025-11-03,85991,4846146
2025-11-04,85994,4846194
2025-11-05,85998,4846228
2025-11-06,86001,4846253
2025-11-07,86004,4846276
2025-11-08,86007,4846283
2025-11-09,86010,4846295
2025-11-10,86014,4846312
2025-11-11,86017,4846336
2025-11-12,86022,4846352
2025-11-13,86025,4846369
2025-11-14,86028,4846384
2025-11-15,86031,4846391
2025-11-16,86034,4846403
2025-11-17,86037,4846421
2025-11-18,86040,4846433
2025-11-19,86043,4846446
2025-11-20,86046,4846472
2025-11-21,86049,4846492
2025-11-22,86052,4846493
2025-11-23,86055,4846508
2025-11-24,86058,4846527
2025-11-25,86061,4846536
2025-11-26,86064,4846557
2025-11-27,86067,4846572
2025-11-28,86070,4846577
2025-11-29,86073,4846577
2025-11-30,86075,4846592
2025-12-01,86078,4846607
2025-12-02,86081,4846612
2025-12-03,86084,4846636
2025-12-04,86088,4846648
2025-12-05,86091,4846677
2025-12-06,86094,4846685
2025-12-07,86097,4846716
2025-12-08,86102,4846762
2025-12-09,86105,4846772
2025-12-10,86108,4846781
2025-12-11,86111,4846789
2025-12-12,86114,4846807
2025-12-13,86117,4846811
2025-12-14,86120,4846819
2025-12-15,86123,4846858
2025-12-16,86126,4846893
2025-12-17,86129,4846935
2025-12-18,86132,4846949
2025-12-19,86135,4846952
2025-12-20,86138,4846952
2025-12-21,86142,4846972
2025-12-22,86145,4847008
2025-12-23,86148,4847047
2025-12-24,86151,4847066
2025-12-25,86154,4847067
2025-12-26,86157,4847069
2025-12-27,86161,4847070
2025-12-28,86164,4847076
2025-12-29,86167,4847080
2025-12-30,86170,4847093
